Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-03-21 14:13:33.731000,617,0,13,0,-576,0,-615,0,110,0,475,0,-257,0,248,0,1512,0,-25,0,413,0,-44,0,1197,0,524,0,2,-1,?
2017-03-21 14:13:33.738000,620,0,9,0,-579,0,-611,0,112,0,475,0,-252,0,252,0,1514,0,-16,0,422,0,-37,0,1199,0,526,0,2,-1,?
2017-03-21 14:13:33.745000,605,0,-1,0,-579,0,-613,0,112,0,464,0,-268,0,225,0,1494,0,-38,0,402,0,-57,0,1192,0,528,0,2,-1,?
2017-03-21 14:13:33.753000,600,0,3,0,-577,0,-616,0,110,0,465,0,-270,0,225,0,1493,0,-48,0,396,0,-63,0,1187,0,524,0,2,-1,?
2017-03-21 14:13:33.761000,607,0,11,0,-580,0,-613,0,114,0,469,0,-260,0,245,0,1505,0,-32,0,409,0,-50,0,1197,0,521,0,2,-1,?
2017-03-21 14:13:33.769000,610,0,11,0,-579,0,-609,0,119,0,468,0,-261,0,238,0,1500,0,-22,0,415,0,-44,0,1202,0,524,0,2,-1,?
2017-03-21 14:13:33.777000,607,0,6,0,-578,0,-613,0,116,0,467,0,-268,0,226,0,1492,0,-36,0,402,0,-53,0,1188,0,524,0,2,-1,?
2017-03-21 14:13:33.784000,606,0,4,0,-580,0,-620,0,109,0,467,0,-271,0,225,0,1494,0,-50,0,393,0,-62,0,1183,0,524,0,2,-1,?
2017-03-21 14:13:33.792000,608,0,5,0,-581,0,-618,0,114,0,465,0,-261,0,234,0,1502,0,-37,0,400,0,-55,0,1193,0,528,0,2,-1,?
2017-03-21 14:13:33.800000,612,0,6,0,-580,0,-613,0,119,0,467,0,-250,0,245,0,1507,0,-16,0,417,0,-40,0,1204,0,528,0,2,-1,?
2017-03-21 14:13:33.808000,613,0,6,0,-582,0,-614,0,110,0,469,0,-259,0,244,0,1505,0,-20,0,416,0,-43,0,1202,0,525,0,2,-1,?
2017-03-21 14:13:33.816000,607,0,4,0,-582,0,-619,0,108,0,464,0,-274,0,230,0,1496,0,-43,0,394,0,-64,0,1186,0,522,0,2,-1,?
